County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Skagit County,Mount Vernon School District,SBA,ELA,6,All,154,35.8
Skagit County,Mount Vernon School District,SBA,ELA,7,All,188,43.3
Skagit County,Mount Vernon School District,SBA,ELA,8,All,191,42
Skagit County,Mount Vernon School District,SBA,ELA,11,All,287,60.9
Skagit County,Mount Vernon School District,SBA,MATH,3,All,285,56.8
Skagit County,Mount Vernon School District,SBA,MATH,4,All,257,49.6
Skagit County,Mount Vernon School District,SBA,MATH,5,All,136,31.1
Skagit County,Mount Vernon School District,SBA,MATH,6,All,152,35.3
Skagit County,Mount Vernon School District,SBA,MATH,7,All,160,36.8
Skagit County,Mount Vernon School District,SBA,MATH,8,All,153,33.7
Skagit County,Mount Vernon School District,SBA,MATH,11,All,78,16.9
Skagit County,Mount Vernon School District,AIM,ELA,3,All,,
Skagit County,Mount Vernon School District,AIM,ELA,4,All,,
Skagit County,Mount Vernon School District,AIM,ELA,5,All,,
Skagit County,Mount Vernon School District,AIM,ELA,6,All,,
Skagit County,Mount Vernon School District,AIM,ELA,7,All,,
Skagit County,Mount Vernon School District,AIM,ELA,8,All,,
Skagit County,Mount Vernon School District,AIM,ELA,11,All,,
Skagit County,Mount Vernon School District,AIM,Math,3,All,,
Skagit County,Mount Vernon School District,AIM,Math,4,All,,
Skagit County,Mount Vernon School District,AIM,Math,5,All,,
Skagit County,Mount Vernon School District,AIM,Math,6,All,,
Skagit County,Mount Vernon School District,AIM,Math,7,All,,
Skagit County,Mount Vernon School District,AIM,Math,8,All,,
Skagit County,Mount Vernon School District,AIM,Math,11,All,,
Skagit County,Mount Vernon School District,AIM,Science,5,All,,
Skagit County,Mount Vernon School District,AIM,Science,8,All,,
Skagit County,Mount Vernon School District,EOC,Biology,10,All,283,54.9
Skagit County,Mount Vernon School District,MSP,Science,5,All,209,47.8
Skagit County,Mount Vernon School District,MSP,Science,8,All,195,42.9
King County,Muckleshoot Indian Tribe,SBA,ELA,3,All,3,7.8
King County,Muckleshoot Indian Tribe,SBA,ELA,4,All,4,12.1
King County,Muckleshoot Indian Tribe,SBA,ELA,5,All,2,6
King County,Muckleshoot Indian Tribe,SBA,ELA,6,All,4,10.2
King County,Muckleshoot Indian Tribe,SBA,ELA,7,All,4,14.2
King County,Muckleshoot Indian Tribe,SBA,ELA,8,All,4,12.1
King County,Muckleshoot Indian Tribe,SBA,ELA,11,All,,
King County,Muckleshoot Indian Tribe,SBA,MATH,3,All,5,13.1
King County,Muckleshoot Indian Tribe,SBA,MATH,4,All,5,15.1
King County,Muckleshoot Indian Tribe,SBA,MATH,5,All,,
King County,Muckleshoot Indian Tribe,SBA,MATH,6,All,4,10.2
King County,Muckleshoot Indian Tribe,SBA,MATH,7,All,2,7.1
King County,Muckleshoot Indian Tribe,SBA,MATH,8,All,,
King County,Muckleshoot Indian Tribe,SBA,MATH,11,All,,
King County,Muckleshoot Indian Tribe,AIM,ELA,3,All,,
King County,Muckleshoot Indian Tribe,AIM,ELA,4,All,,
King County,Muckleshoot Indian Tribe,AIM,ELA,6,All,,
King County,Muckleshoot Indian Tribe,AIM,Math,3,All,,
King County,Muckleshoot Indian Tribe,AIM,Math,4,All,,
King County,Muckleshoot Indian Tribe,AIM,Math,6,All,,
King County,Muckleshoot Indian Tribe,EOC,Biology,10,All,7,19.4
King County,Muckleshoot Indian Tribe,MSP,Science,5,All,3,9
King County,Muckleshoot Indian Tribe,MSP,Science,8,All,10,30.3
Snohomish County,Mukilteo School District,SBA,ELA,3,All,571,47.6
Snohomish County,Mukilteo School District,SBA,ELA,4,All,677,52.9
Snohomish County,Mukilteo School District,SBA,ELA,5,All,700,58.7
Snohomish County,Mukilteo School District,SBA,ELA,6,All,625,55.5
Snohomish County,Mukilteo School District,SBA,ELA,7,All,717,59.6
Snohomish County,Mukilteo School District,SBA,ELA,8,All,700,63.2
Snohomish County,Mukilteo School District,SBA,ELA,11,All,860,80.6
Snohomish County,Mukilteo School District,SBA,MATH,3,All,629,52.2
Snohomish County,Mukilteo School District,SBA,MATH,4,All,651,50.8
Snohomish County,Mukilteo School District,SBA,MATH,5,All,565,47.4
Snohomish County,Mukilteo School District,SBA,MATH,6,All,555,49.2
Snohomish County,Mukilteo School District,SBA,MATH,7,All,540,44.8
Snohomish County,Mukilteo School District,SBA,MATH,8,All,587,52.9
Snohomish County,Mukilteo School District,SBA,MATH,11,All,164,15.5
Snohomish County,Mukilteo School District,AIM,ELA,3,All,14,77.7
Snohomish County,Mukilteo School District,AIM,ELA,4,All,7,70
Snohomish County,Mukilteo School District,AIM,ELA,5,All,,
Snohomish County,Mukilteo School District,AIM,ELA,6,All,9,56.2
Snohomish County,Mukilteo School District,AIM,ELA,7,All,3,21.4
Snohomish County,Mukilteo School District,AIM,ELA,8,All,11,57.8
Snohomish County,Mukilteo School District,AIM,ELA,11,All,11,78.5
Snohomish County,Mukilteo School District,AIM,Math,3,All,14,77.7
Snohomish County,Mukilteo School District,AIM,Math,4,All,8,80
Snohomish County,Mukilteo School District,AIM,Math,5,All,,
Snohomish County,Mukilteo School District,AIM,Math,6,All,5,31.2
Snohomish County,Mukilteo School District,AIM,Math,7,All,5,35.7
Snohomish County,Mukilteo School District,AIM,Math,8,All,10,52.6
Snohomish County,Mukilteo School District,AIM,Math,11,All,10,71.4
Snohomish County,Mukilteo School District,AIM,Science,5,All,,
Snohomish County,Mukilteo School District,AIM,Science,8,All,12,63.1
Snohomish County,Mukilteo School District,EOC,Biology,10,All,857,79.7
Snohomish County,Mukilteo School District,MSP,Science,5,All,655,54.9
Snohomish County,Mukilteo School District,MSP,Science,8,All,754,68.1
Yakima County,Naches Valley School District,SBA,ELA,3,All,59,53.6
Yakima County,Naches Valley School District,SBA,ELA,4,All,42,44.2
Yakima County,Naches Valley School District,SBA,ELA,5,All,49,54.4
Yakima County,Naches Valley School District,SBA,ELA,6,All,53,49.5
Yakima County,Naches Valley School District,SBA,ELA,7,All,54,53.4
Yakima County,Naches Valley School District,SBA,ELA,8,All,50,60.9
Yakima County,Naches Valley School District,SBA,ELA,11,All,,
Yakima County,Naches Valley School District,SBA,MATH,3,All,77,71.2
Yakima County,Naches Valley School District,SBA,MATH,4,All,52,54.7
Yakima County,Naches Valley School District,SBA,MATH,5,All,37,40.6
Yakima County,Naches Valley School District,SBA,MATH,6,All,44,41.1
Yakima County,Naches Valley School District,SBA,MATH,7,All,42,41.5
Yakima County,Naches Valley School District,SBA,MATH,8,All,37,45.1
Yakima County,Naches Valley School District,SBA,MATH,11,All,25,18.2
Yakima County,Naches Valley School District,AIM,ELA,5,All,,
Yakima County,Naches Valley School District,AIM,ELA,8,All,,
Yakima County,Naches Valley School District,AIM,Math,5,All,,
Yakima County,Naches Valley School District,AIM,Math,8,All,,
Yakima County,Naches Valley School District,AIM,Science,5,All,,
Yakima County,Naches Valley School District,AIM,Science,8,All,,
Yakima County,Naches Valley School District,EOC,Biology,10,All,69,69
Yakima County,Naches Valley School District,MSP,Science,5,All,52,57.7
Yakima County,Naches Valley School District,MSP,Science,8,All,44,53.6
Lewis County,Napavine School District,SBA,ELA,3,All,36,57.1
Lewis County,Napavine School District,SBA,ELA,4,All,34,53.1
Lewis County,Napavine School District,SBA,ELA,5,All,41,57.7
Lewis County,Napavine School District,SBA,ELA,6,All,26,44
Lewis County,Napavine School District,SBA,ELA,7,All,39,62.9
Lewis County,Napavine School District,SBA,ELA,8,All,29,46
Lewis County,Napavine School District,SBA,ELA,11,All,,
Lewis County,Napavine School District,SBA,MATH,3,All,37,58.7
Lewis County,Napavine School District,SBA,MATH,4,All,38,59.3
Lewis County,Napavine School District,SBA,MATH,5,All,37,51.3
Lewis County,Napavine School District,SBA,MATH,6,All,26,44
Lewis County,Napavine School District,SBA,MATH,7,All,34,54.8
Lewis County,Napavine School District,SBA,MATH,8,All,23,36.5
Lewis County,Napavine School District,SBA,MATH,11,All,20,30.7
Lewis County,Napavine School District,AIM,ELA,4,All,,
Lewis County,Napavine School District,AIM,ELA,5,All,,
Lewis County,Napavine School District,AIM,ELA,6,All,,
Lewis County,Napavine School District,AIM,Math,4,All,,
Lewis County,Napavine School District,AIM,Math,5,All,,
Lewis County,Napavine School District,AIM,Math,6,All,,
Lewis County,Napavine School District,AIM,Science,5,All,,
Lewis County,Napavine School District,EOC,Biology,10,All,57,90.4
Lewis County,Napavine School District,MSP,Science,5,All,56,77.7
Lewis County,Napavine School District,MSP,Science,8,All,44,70.9
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,3,All,26,74.2
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,4,All,15,57.6
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,5,All,13,59
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,6,All,13,59
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,7,All,11,57.8
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,8,All,12,63.1
Pacific County,Naselle-Grays River Valley School District,SBA,ELA,11,All,,
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,3,All,23,65.7
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,4,All,13,50
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,5,All,7,31.8
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,6,All,13,59
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,7,All,11,57.8
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,8,All,11,57.8
Pacific County,Naselle-Grays River Valley School District,SBA,MATH,11,All,4,22.2
Pacific County,Naselle-Grays River Valley School District,AIM,ELA,4,All,,
Pacific County,Naselle-Grays River Valley School District,AIM,ELA,6,All,,
Pacific County,Naselle-Grays River Valley School District,AIM,ELA,11,All,,
Pacific County,Naselle-Grays River Valley School District,AIM,Math,4,All,,
Pacific County,Naselle-Grays River Valley School District,AIM,Math,6,All,,
Pacific County,Naselle-Grays River Valley School District,AIM,Math,11,All,,
Pacific County,Naselle-Grays River Valley School District,EOC,Biology,10,All,20,74
Pacific County,Naselle-Grays River Valley School District,MSP,Science,5,All,15,68.1
Pacific County,Naselle-Grays River Valley School District,MSP,Science,8,All,15,78.9
Okanogan County,Nespelem School District,SBA,ELA,3,All,,
Okanogan County,Nespelem School District,SBA,ELA,4,All,3,23
Okanogan County,Nespelem School District,SBA,ELA,5,All,2,15.3
Okanogan County,Nespelem School District,SBA,ELA,6,All,1,10
Okanogan County,Nespelem School District,SBA,ELA,7,All,,
Okanogan County,Nespelem School District,SBA,ELA,8,All,,
Okanogan County,Nespelem School District,SBA,MATH,3,All,2,11.7
Okanogan County,Nespelem School District,SBA,MATH,4,All,2,15.3
Okanogan County,Nespelem School District,SBA,MATH,5,All,1,7.6
Okanogan County,Nespelem School District,SBA,MATH,6,All,2,20
Okanogan County,Nespelem School District,SBA,MATH,7,All,,
Okanogan County,Nespelem School District,SBA,MATH,8,All,,
Okanogan County,Nespelem School District,MSP,Science,5,All,6,46.1
Okanogan County,Nespelem School District,MSP,Science,8,All,,
Pend Oreille County,Newport School District,SBA,ELA,3,All,36,53.7
Pend Oreille County,Newport School District,SBA,ELA,4,All,37,48.6
Pend Oreille County,Newport School District,SBA,ELA,5,All,46,55.4
Pend Oreille County,Newport School District,SBA,ELA,6,All,37,49.3
Pend Oreille County,Newport School District,SBA,ELA,7,All,45,54.2
Pend Oreille County,Newport School District,SBA,ELA,8,All,56,56
Pend Oreille County,Newport School District,SBA,ELA,11,All,72,74.2
Pend Oreille County,Newport School District,SBA,MATH,3,All,44,65.6
Pend Oreille County,Newport School District,SBA,MATH,4,All,27,35.5
Pend Oreille County,Newport School District,SBA,MATH,5,All,37,44.5
Pend Oreille County,Newport School District,SBA,MATH,6,All,33,43.4
Pend Oreille County,Newport School District,SBA,MATH,7,All,41,49.3
Pend Oreille County,Newport School District,SBA,MATH,8,All,53,53
Pend Oreille County,Newport School District,SBA,MATH,11,All,37,38.1
Pend Oreille County,Newport School District,AIM,ELA,7,All,,
Pend Oreille County,Newport School District,AIM,Math,7,All,,
Pend Oreille County,Newport School District,EOC,Biology,10,All,62,68.8
Pend Oreille County,Newport School District,MSP,Science,5,All,57,68.6
Pend Oreille County,Newport School District,MSP,Science,8,All,67,67
Spokane County,Nine Mile Falls School District,SBA,ELA,3,All,57,57.5
Spokane County,Nine Mile Falls School District,SBA,ELA,4,All,62,59.6
Spokane County,Nine Mile Falls School District,SBA,ELA,5,All,65,61.3
Spokane County,Nine Mile Falls School District,SBA,ELA,6,All,56,59.5
Spokane County,Nine Mile Falls School District,SBA,ELA,7,All,72,61.5
Spokane County,Nine Mile Falls School District,SBA,ELA,8,All,64,55.1
Spokane County,Nine Mile Falls School District,SBA,ELA,11,All,,
Spokane County,Nine Mile Falls School District,SBA,MATH,3,All,73,73.7
Spokane County,Nine Mile Falls School District,SBA,MATH,4,All,68,65.3
Spokane County,Nine Mile Falls School District,SBA,MATH,5,All,46,43.3
Spokane County,Nine Mile Falls School District,SBA,MATH,6,All,49,52.1
Spokane County,Nine Mile Falls School District,SBA,MATH,7,All,72,61.5
Spokane County,Nine Mile Falls School District,SBA,MATH,8,All,70,60.3
Spokane County,Nine Mile Falls School District,SBA,MATH,11,All,60,47.6
Spokane County,Nine Mile Falls School District,AIM,ELA,3,All,,
Spokane County,Nine Mile Falls School District,AIM,ELA,4,All,,
Spokane County,Nine Mile Falls School District,AIM,ELA,5,All,,
Spokane County,Nine Mile Falls School District,AIM,ELA,6,All,,
Spokane County,Nine Mile Falls School District,AIM,ELA,7,All,,
Spokane County,Nine Mile Falls School District,AIM,ELA,8,All,,
Spokane County,Nine Mile Falls School District,AIM,Math,3,All,,
Spokane County,Nine Mile Falls School District,AIM,Math,4,All,,
Spokane County,Nine Mile Falls School District,AIM,Math,5,All,,
Spokane County,Nine Mile Falls School District,AIM,Math,6,All,,
Spokane County,Nine Mile Falls School District,AIM,Math,7,All,,
Spokane County,Nine Mile Falls School District,AIM,Math,8,All,,
Spokane County,Nine Mile Falls School District,AIM,Science,5,All,,
Spokane County,Nine Mile Falls School District,AIM,Science,8,All,,
Spokane County,Nine Mile Falls School District,EOC,Biology,10,All,96,82
Spokane County,Nine Mile Falls School District,MSP,Science,5,All,77,72.6
Spokane County,Nine Mile Falls School District,MSP,Science,8,All,101,87
Whatcom County,Nooksack Valley School District,SBA,ELA,3,All,107,70.8
Whatcom County,Nooksack Valley School District,SBA,ELA,4,All,83,62.4
Whatcom County,Nooksack Valley School District,SBA,ELA,5,All,77,61.1
Whatcom County,Nooksack Valley School District,SBA,ELA,6,All,81,67.5
Whatcom County,Nooksack Valley School District,SBA,ELA,7,All,78,75
Whatcom County,Nooksack Valley School District,SBA,ELA,8,All,71,60.6
Whatcom County,Nooksack Valley School District,SBA,ELA,11,All,84,72.4
Whatcom County,Nooksack Valley School District,SBA,MATH,3,All,97,64.2
Whatcom County,Nooksack Valley School District,SBA,MATH,4,All,86,64.6
Whatcom County,Nooksack Valley School District,SBA,MATH,5,All,59,46.8
Whatcom County,Nooksack Valley School District,SBA,MATH,6,All,63,52.5
Whatcom County,Nooksack Valley School District,SBA,MATH,7,All,59,56.7
Whatcom County,Nooksack Valley School District,SBA,MATH,8,All,60,51.7
Whatcom County,Nooksack Valley School District,SBA,MATH,11,All,62,53.9
Whatcom County,Nooksack Valley School District,AIM,ELA,3,All,,
Whatcom County,Nooksack Valley School District,AIM,ELA,5,All,,
Whatcom County,Nooksack Valley School District,AIM,ELA,6,All,,
Whatcom County,Nooksack Valley School District,AIM,ELA,8,All,,
Whatcom County,Nooksack Valley School District,AIM,ELA,11,All,,
Whatcom County,Nooksack Valley School District,AIM,Math,3,All,,
Whatcom County,Nooksack Valley School District,AIM,Math,5,All,,
